-1.,-9.,0.11320209428521685
-1.,-8.75,0.06365821571467169
-1.,-8.5,0.03579764538424158
-1.,-8.25,0.02013049534406859
-1.,-8.,0.011320209428521681
-1.,-7.75,0.0063658215714671685
-1.,-7.5,0.003579764538424158
-1.,-7.25,0.0020130495344068593
-1.,-7.,0.0011320209428521686
-0.75,-12.,195.7290715024401
-0.75,-11.75,110.06654544695876
-0.75,-11.5,61.89496702576657
-0.75,-11.25,34.806097779882535
-0.75,-11.,19.572907150244006
-0.75,-10.75,11.006654544695877
-0.75,-10.5,6.189496702576657
-0.75,-10.25,3.4806097779882537
-0.75,-10.,1.9572907150244006
-0.75,-9.75,1.1006654544695875
-0.75,-9.5,0.6189496702576657
-0.75,-9.25,0.3480609777988253
-0.75,-9.,0.19572907150244007
-0.75,-8.75,0.11006654544695875
-0.75,-8.5,0.06189496702576657
-0.75,-8.25,0.034806097779882535
-0.75,-8.,0.019572907150244005
-0.75,-7.75,0.011006654544695875
-0.75,-7.5,0.006189496702576657
-0.75,-7.25,0.0034806097779882536
-0.75,-7.,0.0019572907150244012
-0.5,-12.,1922.3229515085177
-0.5,-11.75,1081.0016359951228
-0.5,-11.5,607.8918925184328
-0.5,-11.25,341.84273241128477
-0.5,-11.,192.23229515085177
-0.5,-10.75,108.10016359951229
-0.5,-10.5,60.789189251843275
-0.5,-10.25,34.18427324112847
-0.5,-10.,19.223229515085176
-0.5,-9.75,10.810016359951227
-0.5,-9.5,6.078918925184328
-0.5,-9.25,3.4184273241128467
-0.5,-9.,1.9223229515085174
-0.5,-8.75,1.0810016359951231
-0.5,-8.5,0.6078918925184327
-0.5,-8.25,0.34184273241128466
-0.5,-8.,0.19223229515085175
-0.5,-7.75,0.10810016359951229
-0.5,-7.5,0.060789189251843276
-0.5,-7.25,0.03418427324112847
-0.5,-7.,0.019223229515085174
-0.25,-12.,9097.070674230084
-0.25,-11.75,5115.658778296807
-0.25,-11.5,2876.7463366090697
-0.25,-11.25,1617.7133471652264
-0.25,-11.,909.7070674230085
-0.25,-10.75,511.5658778296808
-0.25,-10.5,287.6746336609069
-0.25,-10.25,161.77133471652257
-0.25,-10.,90.97070674230085
-0.25,-9.75,51.15658778296809
-0.25,-9.5,28.767463366090695
-0.25,-9.25,16.17713347165226
-0.25,-9.,9.097070674230084
-0.25,-8.75,5.115658778296808
-0.25,-8.5,2.8767463366090693
-0.25,-8.25,1.617713347165226
-0.25,-8.,0.9097070674230084
-0.25,-7.75,0.5115658778296809
-0.25,-7.5,0.2876746336609069
-0.25,-7.25,0.16177133471652264
-0.25,-7.,0.09097070674230084
0.,-12.,35134.674523958856
0.,-11.75,19757.67943193462
0.,-11.5,11110.559634440215
0.,-11.25,6247.926828437512
0.,-11.,3513.4674523958847
0.,-10.75,1975.7679431934616
0.,-10.5,1111.0559634440217
0.,-10.25,624.7926828437513
0.,-10.,351.3467452395885
0.,-9.75,197.57679431934613
0.,-9.5,111.10559634440216
0.,-9.25,62.47926828437512
0.,-9.,35.13467452395884
0.,-8.75,19.757679431934612
0.,-8.5,11.110559634440216
0.,-8.25,6.247926828437512
0.,-8.,3.5134674523958846
0.,-7.75,1.9757679431934623
0.,-7.5,1.1110559634440216
0.,-7.25,0.6247926828437512
0.,-7.,0.35134674523958853
